submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
07/03/2020,AZ,"91,858","91,396",462,"4,433",7,"1,788","1,673",115,31,0,07/04/2020 03:30:31 PM,Agree,Agree
02/20/2020,NM,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,N/A,Not agree
03/13/2020,TN,26,,,8,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
08/16/2020,NE,"30,372",,,131,0,361,,,0,0,08/17/2020 02:26:31 PM,Not agree,Not agree
04/28/2020,MP,14,14,0,0,0,2,2,0,0,0,04/29/2020 06:12:08 PM,Agree,Agree
09/30/2020,NY,"214,608",,,554,0,"9,041",,,5,0,10/01/2020 01:42:11 PM,Not agree,Not agree
11/01/2020,MT,"33,495","33,495",0,694,0,376,376,0,1,0,11/02/2020 02:53:09 PM,Agree,Agree
11/25/2020,IA,"219,609",,,"3,492","1,050","2,271",,,45,0,11/26/2020 02:44:21 PM,Not agree,Not agree
03/10/2020,NC,7,7,0,5,0,0,0,0,0,0,02/19/2021 01:38:31 PM,Agree,Agree
11/11/2020,CT,"84,741","79,333","5,408","1,754",129,"4,716","3,791",925,9,3,11/12/2020 02:55:21 PM,Agree,Agree
09/23/2020,VA,"143,492","136,448","7,044",902,80,"3,113","2,907",206,24,-1,09/24/2020 01:54:02 PM,Agree,Agree
02/28/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12/14/2020,VT,"5,857",,,104,1,96,,,1,0,12/15/2020 02:39:02 PM,Not agree,Not agree
07/21/2020,RMI,0,0,0,0,0,0,0,0,0,0,07/22/2020 02:51:28 PM,Agree,Agree
01/05/2021,NM,"148,499",,,"1,184",0,"2,594",,,20,0,01/06/2021 02:58:26 PM,N/A,Not agree
11/09/2020,WA,"118,570",,,"1,239",0,"2,460",,,21,0,11/10/2020 02:45:45 PM,N/A,N/A
05/12/2020,OH,"25,250","23,809","1,441",473,64,"1,436","1,303",133,79,12,05/13/2020 03:26:08 PM,Agree,Agree
11/15/2020,MD,"167,656",,,"1,726",0,"4,309","4,160",149,7,0,11/16/2020 06:40:02 PM,N/A,Agree
03/21/2020,AK,14,,,2,,0,,,0,,03/26/2020 04:22:39 PM,N/A,N/A
07/17/2020,IL,"160,509","159,334","1,175","1,427",43,"7,465","7,272",193,13,-8,07/18/2020 04:14:26 PM,Agree,Agree
01/27/2021,IL,"1,112,181","1,112,181",0,"3,751",0,"20,949","18,964","1,985",96,15,01/28/2021 02:49:07 PM,Agree,Agree
05/24/2020,ND,"2,418","2,418",0,53,0,53,,,1,0,05/25/2020 02:12:49 PM,Agree,Not agree
04/05/2020,VT,512,,,51,,22,,,2,,04/04/2020 04:22:39 PM,Not agree,Not agree
09/03/2020,WI,"82,922","77,856","5,066",740,13,"1,154","1,146",8,4,0,09/04/2020 01:36:16 PM,Agree,Agree
09/03/2020,RI,"22,143",,,65,0,"1,055",,,4,0,09/04/2020 01:36:16 PM,Not agree,N/A
04/08/2020,WY,230,,,9,,0,,,0,,04/07/2020 04:22:39 PM,Agree,Agree
08/13/2020,RMI,0,0,0,0,0,0,0,0,0,0,08/14/2020 02:30:03 PM,Agree,Agree
09/05/2020,MN,"80,587",,,"1,621",0,"1,909","1,857",52,10,0,09/06/2020 02:09:04 PM,N/A,Agree
02/06/2021,VT,"12,766",,,154,6,182,,,1,0,02/07/2021 02:46:31 PM,Not agree,Not agree
09/30/2020,GU,"2,488",,,45,2,49,,,2,0,10/01/2020 01:42:11 PM,Not agree,Not agree
07/08/2020,GU,309,,,2,0,5,,,0,0,07/09/2020 03:14:15 PM,Not agree,Not agree
08/17/2020,OK,"52,468","48,708","3,760","1,081",166,665,665,0,8,0,08/18/2020 02:26:55 PM,Agree,Agree
06/20/2020,SC,"23,461","23,427",34,"1,072",10,667,,,4,0,02/08/2021 12:00:00 AM,Agree,Not agree
07/25/2020,IN,"61,520",,,922,0,"2,895","2,698",197,11,0,07/26/2020 03:17:16 PM,Not agree,Agree
04/23/2020,TN,"8,281","8,266",15,709,15,170,170,0,5,0,05/25/2020 03:38:40 PM,Agree,Agree
11/21/2020,AS,3,,,0,0,0,,,0,0,11/22/2020 03:02:23 PM,,
05/11/2020,NV,"6,163",,,54,0,317,,,0,0,05/12/2020 05:26:08 PM,,
11/19/2020,PA,"288,978","270,323","18,655","7,126",781,"9,581",,,116,91,11/20/2020 03:06:16 PM,Agree,Not agree
12/16/2020,TN,"484,285","437,798","46,487","11,410","2,480","5,668","5,059",609,53,16,12/17/2020 02:33:42 PM,Agree,Agree
02/07/2021,MO,"466,664",,,447,0,"7,143",,,0,0,02/08/2021 02:53:12 PM,Not agree,Not agree
01/26/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12/24/2020,OR,"106,821","105,101","1,720",851,0,"1,415","1,400",15,12,0,12/25/2020 02:25:34 PM,Agree,Agree
12/03/2020,RMI,4,4,0,0,0,0,0,0,0,0,12/04/2020 03:00:59 PM,Agree,Agree
03/05/2020,MA,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/27/2020,SD,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,N/A,Agree
02/11/2020,RMI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12/07/2020,KY,"202,592","167,377","35,215","1,960",276,"2,082","1,980",102,10,0,12/08/2020 02:59:49 PM,Agree,Agree
09/26/2020,MA,"137,728","127,832","9,896",515,0,"9,386","9,178",208,18,0,09/27/2020 01:39:49 PM,Agree,Agree
04/12/2020,AR,"1,307",,,73,,29,,,2,,04/11/2020 04:22:39 PM,Not agree,Not agree
10/10/2020,AR,"92,220",,,908,120,"1,550",,,21,1,10/11/2020 01:47:22 PM,Not agree,Not agree
12/01/2020,ME,"12,208","10,870","1,338",232,37,218,216,2,4,1,12/02/2020 03:48:48 PM,Agree,Agree
07/28/2020,NY,"188,629",,,336,0,"8,826",,,4,0,07/29/2020 02:34:46 PM,Not agree,Not agree
06/26/2020,MI,"69,329","62,695","6,634",340,-49,"6,134","5,888",246,1,-1,06/27/2020 05:51:58 PM,Agree,Agree
12/16/2020,AZ,"429,219","412,450","16,769","4,837",531,"7,530","6,919",611,108,24,12/17/2020 02:33:42 PM,Agree,Agree
02/21/2020,RI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,N/A
01/03/2021,SD,"100,532",,,703,220,"1,513","1,221",292,12,4,01/04/2021 02:55:45 PM,N/A,Agree
06/05/2020,ND,"2,745","2,745",0,39,0,71,,,5,0,06/06/2020 02:31:37 PM,Agree,Not agree
10/22/2020,KY,"92,299","78,250","14,049","1,303",286,"1,380","1,363",17,17,0,10/23/2020 01:44:31 PM,Agree,Agree
11/30/2020,CO,"232,905","222,703","10,202","4,133",76,"3,037","2,561",476,34,3,12/01/2020 03:26:07 PM,Agree,Agree
11/25/2020,KY,"166,139","137,387","28,752","3,301",653,"1,835","1,785",50,26,5,11/26/2020 02:44:21 PM,Agree,Agree
10/29/2020,GU,"4,628",,,162,15,79,,,3,0,10/30/2020 01:37:23 PM,Not agree,Not agree
08/19/2020,IA,"53,280",,,311,0,"1,005",,,16,0,08/20/2020 03:11:45 PM,Not agree,Not agree
04/16/2020,WA,"11,152",,,369,,583,,,16,,04/16/2020 04:22:39 PM,N/A,N/A
02/18/2021,MS,"289,892","180,550","109,342",360,218,"6,534","4,603","1,931",3,1,02/19/2021 03:33:51 PM,Agree,Agree
02/09/2021,MP,133,133,0,0,0,2,2,0,0,0,02/10/2021 02:52:16 PM,Agree,Agree
10/16/2020,NY,"228,173",,,"1,047",0,"9,136",,,9,0,10/17/2020 02:09:18 PM,Not agree,Not agree
04/20/2020,NE,"1,648",,,174,0,33,,,5,0,04/20/2020 04:22:39 PM,Not agree,Not agree
04/10/2020,CA,"19,472",,,"1,163",,541,,,49,,04/09/2020 04:22:39 PM,Not agree,Not agree
03/29/2020,ID,310,,,49,,6,,,1,,03/28/2020 04:22:39 PM,Agree,Agree
01/05/2021,NE,"171,033",,,"1,448",0,"1,692",,,10,0,01/06/2021 02:58:26 PM,Not agree,Not agree
01/15/2021,IL,"1,059,324","1,059,324",0,"6,642",0,"19,873","18,049","1,824",149,28,01/16/2021 02:46:10 PM,Agree,Agree
06/09/2020,ND,"2,901","2,901",0,21,0,72,,,0,0,06/10/2020 08:56:25 PM,Agree,Not agree
04/03/2020,PA,"8,421",,,"1,405",,102,,,12,,04/03/2020 04:22:39 PM,Agree,Not agree
03/28/2020,AL,720,,,81,,3,,,0,,03/28/2020 04:22:39 PM,Agree,Agree
08/06/2020,VA,"97,882","94,141","3,741","2,015",118,"2,317","2,208",109,18,1,08/07/2020 11:57:59 PM,Agree,Agree
12/24/2020,NYC,"407,048","362,143","44,905","4,441","1,201","24,889","20,122","4,767",46,6,12/25/2020 02:25:34 PM,Agree,Agree
07/24/2020,NC,"109,577","108,995",582,"2,145",43,"1,746","1,745",1,20,0,02/19/2021 01:38:31 PM,Agree,Agree
08/09/2020,VT,"1,462",,,3,0,58,,,0,0,08/10/2020 02:23:35 PM,Not agree,Not agree
01/14/2021,AL,"414,583","329,731","84,852","3,588",985,"5,945","4,977",968,185,70,01/15/2021 02:46:04 PM,Agree,Agree
03/02/2020,MP,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
06/14/2020,RMI,0,0,0,0,0,0,0,0,0,0,06/15/2020 02:33:03 PM,Agree,Agree
12/29/2020,OH,"682,570","614,031","68,539","7,526","1,924","8,722","7,903",819,151,39,12/30/2020 02:56:20 PM,Agree,Agree
04/25/2020,NJ,"105,523","105,523",0,"3,327",0,"5,863","5,863",0,246,0,05/25/2020 03:38:40 PM,Agree,Agree
12/18/2020,MI,"491,875","454,956","36,919","4,519",339,"11,868","11,274",594,67,5,12/19/2020 02:42:31 PM,Agree,Agree
01/28/2020,AS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
08/21/2020,AR,"55,652",,,887,0,663,,,22,0,08/22/2020 02:21:09 PM,Not agree,Not agree
05/18/2020,NV,"6,921",,,49,0,379,,,14,0,05/19/2020 03:45:23 PM,,
11/26/2020,CA,"1,158,689",,,"14,640",0,"18,979",,,104,0,11/27/2020 03:07:59 PM,Not agree,Not agree
06/04/2020,WY,921,709,212,6,0,17,17,0,0,0,06/05/2020 03:17:07 PM,Agree,Agree
01/22/2021,MT,"91,049","91,049",0,400,0,"1,104","1,104",0,4,0,01/23/2021 02:50:13 PM,Agree,Agree
02/08/2021,OK,"409,138","319,316","89,822","5,953","1,474","3,879","3,434",445,161,44,02/09/2021 03:24:29 PM,Agree,Agree
10/27/2020,NC,"263,883","253,847","10,036","2,141",231,"4,211","4,144",67,41,5,10/28/2020 01:52:28 PM,Agree,Agree
03/22/2020,AZ,152,,,48,,2,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
12/28/2020,FL,"1,258,315",,,"8,040","2,824","21,308",,,96,11,12/29/2020 02:56:32 PM,Not agree,Not agree
01/18/2021,KS,"259,822","215,587","44,235","3,688","1,533","3,525",,,23,54,01/19/2021 02:37:00 PM,Agree,N/A
12/12/2020,WY,"38,907","33,757","5,150",122,24,321,321,0,0,0,12/13/2020 02:31:19 PM,Agree,Agree
04/05/2020,WA,"6,973",,,-618,,337,,,27,,04/04/2020 04:22:39 PM,N/A,N/A
07/08/2020,ME,"3,486","3,092",394,26,-1,111,110,1,1,0,07/09/2020 03:14:15 PM,Agree,Agree
04/18/2020,MD,"12,308",,,736,0,534,463,71,40,2,04/18/2020 04:22:39 PM,N/A,Agree
07/18/2020,OH,"73,822","69,684","4,138","1,542",33,"3,132","2,875",257,20,3,07/19/2020 03:05:47 PM,Agree,Agree
08/18/2020,PA,"125,579","122,050","3,529",735,39,"7,499",,,31,20,08/19/2020 02:23:51 PM,Agree,Not agree
03/24/2020,MT,48,,,11,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
04/15/2020,OK,"2,263",,,54,,123,,,15,,04/15/2020 04:22:39 PM,Agree,Agree
01/25/2021,ID,"160,033","130,519","29,514",527,113,"1,681","1,475",206,12,1,01/26/2021 02:46:01 PM,Agree,Agree
07/31/2020,FSM,0,0,0,0,0,0,0,0,0,0,08/01/2020 02:38:12 PM,Agree,Agree
06/12/2020,WA,"25,171",,,392,0,"1,204",,,10,0,06/13/2020 05:46:26 PM,N/A,N/A
09/28/2020,NYC,"244,228","238,733","5,495",388,-7,"23,814","19,183","4,631",4,-1,09/29/2020 01:50:42 PM,Agree,Agree
04/20/2020,MA,"39,643","39,643",0,"1,566",0,"1,809","1,809",0,103,0,04/20/2020 04:22:39 PM,Agree,Agree
12/28/2020,SD,"97,657",,,267,21,"1,446","1,175",271,0,0,12/29/2020 02:56:32 PM,N/A,Agree
02/03/2020,AR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
11/16/2020,VI,"1,450",,,16,0,23,,,0,0,11/17/2020 02:52:47 PM,,
06/13/2020,MN,"30,172",,,377,0,"1,314","1,283",31,9,0,06/14/2020 02:19:43 PM,N/A,Agree
07/17/2020,OH,"72,280","68,175","4,105","1,679",44,"3,112","2,858",254,9,0,07/18/2020 04:14:26 PM,Agree,Agree
03/12/2020,NV,11,,,4,,0,,,0,,03/26/2020 04:22:39 PM,,
07/16/2020,NYC,"222,186","217,562","4,624",334,2,"23,377","18,758","4,619",6,2,07/17/2020 02:31:01 PM,Agree,Agree
09/01/2020,UT,"53,150","52,697",453,358,5,408,408,0,0,0,09/02/2020 01:49:48 PM,Agree,Agree
11/17/2020,LA,"207,685",,,"2,626",434,"6,156","5,916",240,17,3,11/18/2020 02:57:46 PM,Not agree,Agree
07/03/2020,ND,"3,722","3,722",0,65,0,89,,,9,9,07/04/2020 03:30:31 PM,Agree,Not agree
02/19/2021,MD,"375,737",,,763,0,"7,697","7,515",182,20,0,02/20/2021 02:45:37 PM,N/A,Agree
10/12/2020,NC,"232,747","225,959","6,788","1,276",44,"3,773","3,738",35,3,0,02/19/2021 01:38:31 PM,Agree,Agree
10/26/2020,ME,"6,311","5,593",718,57,15,146,145,1,0,0,10/27/2020 01:47:53 PM,Agree,Agree
01/23/2021,LA,"380,255",,,0,0,"8,483","7,964",519,0,0,01/24/2021 02:36:49 PM,Not agree,Agree
06/23/2020,MO,"18,577",,,434,0,966,,,5,0,06/24/2020 03:03:27 PM,Not agree,Not agree
04/20/2020,PW,0,,,0,,0,,,0,,04/20/2020 04:22:39 PM,,
12/16/2020,DE,"47,929","46,116","1,813",0,0,833,735,98,0,0,12/17/2020 02:33:42 PM,Agree,Agree
01/25/2021,SD,"107,180",,,32,8,"1,705","1,377",328,0,0,01/26/2021 02:46:01 PM,N/A,Agree
05/04/2020,ME,"1,226","1,150",76,21,7,61,61,0,4,0,05/05/2020 05:25:08 PM,Agree,Agree
11/24/2020,IN,"306,538",,,"5,625",0,"5,435","5,169",266,103,1,11/25/2020 02:53:15 PM,Not agree,Agree
06/14/2020,NY,"173,446",,,309,0,"8,502",,,13,0,06/15/2020 02:33:03 PM,Not agree,Not agree
03/16/2020,KY,22,,,2,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/24/2020,MI,"85,072","76,541","8,531",641,47,"6,400","6,151",249,5,2,07/25/2020 05:40:06 PM,Agree,Agree
06/02/2020,DE,"9,712","8,774",938,27,0,375,351,24,2,0,06/03/2020 02:11:36 PM,Agree,Agree
09/05/2020,NM,"26,048",,,146,0,800,,,6,1,09/06/2020 02:09:04 PM,N/A,Not agree
03/17/2020,AR,24,,,7,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
05/12/2020,AR,"4,164",,,121,0,95,,,1,0,05/13/2020 03:26:08 PM,Not agree,Not agree
12/10/2020,KY,"213,450","175,271","38,179","4,314","1,118","2,146","2,039",107,28,3,12/11/2020 03:06:51 PM,Agree,Agree
03/05/2020,NV,1,,,1,,0,,,0,,03/26/2020 04:22:39 PM,,
09/05/2020,GA,"293,208","279,688","13,520","2,270",76,"5,977","5,977",0,46,0,09/06/2020 10:09:04 AM,Agree,Agree
07/11/2020,ME,"3,539","3,143",396,40,7,114,113,1,3,1,07/12/2020 03:13:57 PM,Agree,Agree
02/18/2020,WI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
03/31/2020,ME,303,,,0,,5,,,0,,03/30/2020 04:22:39 PM,Agree,Agree
04/14/2020,LA,"21,518",,,502,,"1,013",,,129,,04/13/2020 04:22:39 PM,Not agree,Agree
12/20/2020,RMI,4,4,0,0,0,0,0,0,0,0,12/21/2020 02:39:53 PM,Agree,Agree
12/11/2020,AZ,"394,512","379,951","14,561","6,983",459,"7,245","6,689",556,91,12,12/12/2020 02:59:37 PM,Agree,Agree
01/24/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
01/27/2020,GU,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
08/16/2020,MD,"100,715",,,503,0,"3,641","3,504",137,2,0,08/17/2020 02:26:31 PM,N/A,Agree
06/25/2020,DE,"11,017","9,972","1,045",37,-10,507,449,58,0,0,06/26/2020 07:18:27 PM,Agree,Agree
06/11/2020,DE,"10,173","9,222",951,66,3,414,390,24,0,0,06/12/2020 02:17:59 PM,Agree,Agree
05/07/2020,PA,"52,915","52,040",875,"1,070",875,"3,416",,,310,49,05/08/2020 09:26:08 PM,Agree,Not agree
06/02/2020,WA,"22,157",,,180,0,"1,129",,,5,0,06/03/2020 02:11:36 PM,N/A,N/A
01/21/2021,TX,"2,188,643",,,"22,360","3,396","33,285",,,441,0,01/22/2021 02:51:49 PM,Not agree,Not agree
06/05/2020,CT,"43,460","41,387","2,073",221,5,"4,038","3,196",842,31,6,06/06/2020 02:31:37 PM,Agree,Agree
10/31/2020,DC,"17,266",,,122,0,646,,,0,0,11/01/2020 03:03:08 PM,,
06/20/2020,AS,0,,,0,0,0,,,0,0,06/21/2020 02:32:57 PM,,
05/27/2020,NH,"4,286",,,55,0,223,,,9,0,05/28/2020 03:12:25 PM,Not agree,Not agree
12/14/2020,CT,"153,992","144,793","9,199","7,231",229,"5,444","4,397","1,047",81,16,12/15/2020 02:39:02 PM,Agree,Agree
01/15/2021,AK,"49,835",,,300,0,228,,,1,0,01/16/2021 02:46:10 PM,N/A,N/A
01/23/2021,MO,"447,398",,,"1,777",0,"6,541",,,14,0,01/24/2021 02:36:49 PM,Not agree,Not agree
05/17/2020,MT,470,470,0,2,0,16,16,0,0,0,05/18/2020 04:01:54 PM,Agree,Agree
04/21/2020,LA,"24,854",,,331,0,"1,405","1,405",0,77,0,04/21/2020 04:22:39 PM,Not agree,Agree
01/07/2021,HI,"22,133",,,287,0,297,,,0,0,01/08/2021 03:56:01 PM,Not agree,Not agree
07/03/2020,PA,"89,375","86,813","2,562",634,26,"6,740",,,-6,-80,07/04/2020 03:30:31 PM,Agree,Not agree
10/21/2020,CO,"88,849","82,558","6,291","1,267",237,"2,194","1,812",382,12,1,10/22/2020 01:34:46 PM,Agree,Agree
06/09/2020,PR,"5,185","1,386","3,799",139,126,142,63,79,0,0,06/10/2020 08:56:25 PM,Agree,Agree
05/16/2020,DC,"7,042",,,171,0,375,,,7,0,05/17/2020 03:27:46 PM,,
12/15/2020,AS,3,,,0,0,0,,,0,0,12/16/2020 02:28:57 PM,,
02/26/2020,TX,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
11/25/2020,VT,"3,827",,,81,0,64,,,0,0,11/26/2020 02:44:21 PM,Not agree,Not agree
09/04/2020,NV,"70,963",,,489,0,"1,404",,,12,0,09/05/2020 02:09:45 PM,,
06/23/2020,FSM,0,0,0,0,0,0,0,0,0,0,06/24/2020 03:03:27 PM,Agree,Agree
08/30/2020,DE,"17,343","16,346",997,-113,-18,604,533,71,0,0,08/31/2020 02:05:56 PM,Agree,Agree
02/04/2021,RMI,4,4,0,0,0,0,0,0,0,0,02/05/2021 02:54:41 PM,Agree,Agree
08/20/2020,AS,0,,,0,0,0,,,0,0,08/21/2020 02:27:34 PM,,
06/09/2020,KS,"10,650","10,650",0,0,0,236,,,0,0,06/10/2020 08:56:25 PM,Agree,N/A
10/25/2020,KS,"76,230","70,561","5,669",0,0,975,,,0,0,10/26/2020 01:41:41 PM,Agree,N/A
08/13/2020,SC,"105,579","103,825","1,754",747,49,"2,295",,,29,6,02/08/2021 12:00:00 AM,Agree,Not agree
04/14/2020,ND,341,,,10,,9,,,1,,04/13/2020 04:22:39 PM,Agree,Not agree
04/18/2020,IL,"29,160",,,"1,585",,"1,259",,,125,,04/18/2020 04:22:39 PM,Agree,Agree
05/29/2020,MP,22,22,0,0,0,2,2,0,0,0,05/30/2020 03:47:59 PM,Agree,Agree
06/28/2020,IL,"142,776","141,723","1,053",646,0,"7,089","6,888",201,15,0,06/29/2020 02:37:31 PM,Agree,Agree
05/02/2020,TN,"12,661","12,661",0,770,0,209,209,0,5,0,05/03/2020 03:36:03 PM,Agree,Agree
02/16/2020,MO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
11/18/2020,CT,"97,028","90,529","6,499","2,042",91,"4,784","3,849",935,13,3,11/19/2020 03:01:36 PM,Agree,Agree
09/13/2020,MO,"102,747",,,"1,613",0,"1,705",,,1,0,09/14/2020 02:01:21 PM,Not agree,Not agree
05/06/2020,RI,"10,205",,,272,0,370,,,15,0,05/07/2020 10:59:02 PM,Not agree,N/A
03/15/2020,KY,20,,,5,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/18/2021,LA,"369,951",,,971,18,"8,253","7,784",469,50,8,01/19/2021 02:37:00 PM,Not agree,Agree
02/08/2020,KS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,N/A
09/08/2020,NV,"72,348",,,130,-7,"1,426",,,0,0,09/09/2020 01:47:50 PM,,
03/31/2020,ND,126,,,17,,3,,,0,,03/30/2020 04:22:39 PM,Agree,Not agree
09/29/2020,VA,"148,272","140,615","7,657",756,102,"3,208","2,995",213,21,2,09/30/2020 02:17:41 PM,Agree,Agree
03/12/2020,KY,11,,,7,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
02/20/2020,DC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
06/21/2020,GA,"64,673","63,793",880,885,0,"2,643","2,643",0,1,0,06/22/2020 11:24:02 AM,Agree,Agree
12/02/2020,SC,"222,720","206,894","15,826","2,098",404,"4,540",,,16,1,02/08/2021 12:00:00 AM,Agree,Not agree
09/13/2020,LA,"158,390",,,"1,281",0,"5,235","5,065",170,33,0,09/14/2020 02:01:21 PM,Not agree,Agree
09/21/2020,GU,"2,147",,,73,0,35,,,4,0,09/22/2020 01:51:57 PM,Not agree,Not agree
10/26/2020,MN,"135,372",,,"1,570",8,"2,406","2,339",67,4,0,10/27/2020 01:47:53 PM,N/A,Agree
09/02/2020,HI,"9,169",,,208,0,75,,,1,0,09/03/2020 10:18:16 AM,Not agree,Not agree
07/27/2020,NJ,"181,933",,,493,44,"15,804","13,884","1,920",17,0,02/19/2021 01:38:31 PM,Not agree,Agree
12/17/2020,NV,"196,379",,,"2,281",0,"2,673",,,20,0,12/18/2020 02:45:01 PM,,
06/13/2020,NV,"10,964",,,286,18,481,,,19,18,06/14/2020 02:19:43 PM,,
02/27/2020,UT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/09/2021,CO,"358,947","343,075","15,872","2,837",153,"5,190","4,517",673,52,4,01/10/2021 04:10:55 PM,Agree,Agree
04/02/2020,KS,552,,,70,,13,,,3,,04/01/2020 04:22:39 PM,Agree,N/A
05/19/2020,MS,"11,967","11,967",0,263,0,570,570,0,15,0,05/20/2020 03:28:26 PM,Agree,Agree
12/09/2020,CO,"272,346","261,010","11,336","3,757",29,"3,639","3,100",539,267,12,12/10/2020 02:50:16 PM,Agree,Agree
06/19/2020,CA,"165,416",,,"4,317",0,"5,360",,,70,0,06/20/2020 02:15:45 PM,Not agree,Not agree
05/08/2020,PW,0,,,0,0,0,,,0,0,05/09/2020 09:26:08 PM,,
07/09/2020,MS,"34,622","34,321",301,"1,031",19,"1,215","1,195",20,11,0,07/10/2020 03:35:06 PM,Agree,Agree
04/27/2020,MA,"56,462","56,462",0,"1,524",0,"3,003","3,003",0,104,0,05/25/2020 03:38:40 PM,Agree,Agree
04/25/2020,DE,"3,576","3,576",0,134,0,112,112,0,12,0,05/25/2020 03:38:40 PM,Agree,Agree
05/10/2020,DE,"6,565","6,381",184,118,0,225,214,11,1,0,05/11/2020 09:26:08 PM,Agree,Agree
04/18/2020,PA,"31,070",,,"1,628",,836,,,80,,04/18/2020 04:22:39 PM,Agree,Not agree
03/28/2020,OK,377,,,55,,15,,,7,,03/28/2020 04:22:39 PM,Agree,Agree
10/01/2020,NC,"212,909","207,789","5,120","2,277",191,"3,579","3,551",28,47,1,02/19/2021 01:38:31 PM,Agree,Agree
09/01/2020,MA,"128,888","119,138","9,750",686,332,"9,064","8,831",233,4,0,09/02/2020 01:49:48 PM,Agree,Agree
12/12/2020,MP,113,113,0,0,0,2,2,0,0,0,12/13/2020 02:31:19 PM,Agree,Agree
12/11/2020,SC,"247,911","228,711","19,200","3,715",496,"4,794",,,38,10,02/08/2021 12:00:00 AM,Agree,Not agree
08/18/2020,FL,"573,811",,,"3,787",154,"9,758",,,219,1,08/19/2020 02:23:51 PM,Not agree,Not agree
12/23/2020,VI,"1,967",,,33,0,23,,,0,0,12/24/2020 02:31:20 PM,,
03/14/2020,NH,6,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/22/2020,IA,90,,,22,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12/27/2020,NV,"217,509",,,"1,856",0,"2,952",,,8,0,12/28/2020 02:42:49 PM,,
01/11/2021,TN,"657,396","567,602","89,794","3,527",599,"7,865","6,659","1,206",80,28,01/12/2021 02:48:35 PM,Agree,Agree
11/29/2020,TN,"366,518","337,175","29,343","3,052",388,"4,554","4,173",381,13,3,11/30/2020 02:51:40 PM,Agree,Agree
10/09/2020,MI,"147,816","133,134","14,682","1,323",228,"7,200","6,876",324,7,0,10/10/2020 01:30:17 PM,Agree,Agree
03/20/2020,WY,22,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
04/05/2020,NV,"1,836",,,94,,46,,,1,,04/04/2020 04:22:39 PM,,
06/28/2020,MP,30,30,0,0,0,2,2,0,0,0,06/29/2020 02:37:31 PM,Agree,Agree
09/17/2020,MT,"9,872","9,872",0,441,0,144,144,0,3,0,09/18/2020 01:48:37 PM,Agree,Agree
02/12/2021,RMI,4,4,0,0,0,0,0,0,0,0,02/13/2021 02:50:08 PM,Agree,Agree
01/09/2021,NYC,"489,538","425,680","63,858","6,768","1,709","25,564","20,723","4,841",56,-6,01/10/2021 04:10:55 PM,Agree,Agree
01/30/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
08/10/2020,AZ,"187,523","186,180","1,343",600,13,"4,154","3,922",232,4,0,08/11/2020 02:16:27 PM,Agree,Agree
12/02/2020,VT,"4,461",,,222,124,74,,,2,0,12/03/2020 03:21:08 PM,Not agree,Not agree
11/01/2020,KY,"108,642","91,343","17,299","1,423",142,"1,489","1,467",22,4,0,11/02/2020 02:53:09 PM,Agree,Agree
07/26/2020,CT,"48,776","46,806","1,970",0,0,"4,413","3,531",882,0,0,07/27/2020 02:16:42 PM,Agree,Agree
01/31/2021,AK,"52,598",,,128,0,260,,,0,0,02/01/2021 02:50:29 PM,N/A,N/A
